#Network|Station|Latitude|Longitude|Elevation|SiteName|StartTime|EndTime
IR|MAIT|-70.776|11.736|132.0|IR-MAIT|1980-01-01T00:00:00|
IR|MAK|42.9599|47.505|42.0|IR-MAK|1980-01-01T00:00:00|
IR|MAKR|39.0121|22.132|532.0|IR-MAKR|1980-01-01T00:00:00|
IR|MAKU|39.3536|44.683|1730.0|IR-MAKU|1980-01-01T00:00:00|
IR|MAL|36.7263|-4.411|60.0|IR-MAL|1980-01-01T00:00:00|
IR|MALC|4.0138|-77.335|50.0|IR-MALC|1980-01-01T00:00:00|
IR|MALM|-14.3491|35.317|496.0|IR-MALM|1980-01-01T00:00:00|
IR|MAMC|35.17|33.218|240.0|IR-MAMC|1980-01-01T00:00:00|
IR|MAMG|10.2643|-11.965|773.0|IR-MAMG|1980-01-01T00:00:00|
IR|MAMI|32.4992|35.15|460.0|IR-MAMI|1980-01-01T00:00:00|
IR|MAN|14.66|121.078|70.0|IR-MAN|1980-01-01T00:00:00|
IR|MANS|30.9555|31.518|45.0|IR-MANS|1980-01-01T00:00:00|
IR|MANT|38.4903|28.558|2008.0|IR-MANT|1980-01-01T00:00:00|
IR|MAO|42.4156|11.152|326.0|IR-MAO|1980-01-01T00:00:00|
IR|MAOD|12.0936|42.225|329.0|IR-MAOD|1980-01-01T00:00:00|
IR|MAP|10.3226|123.981|137.0|IR-MAP|1980-01-01T00:00:00|
IR|MAPV|9.8305|-68.457|355.0|IR-MAPV|1980-01-01T00:00:00|
IR|MAR|43.3041|5.394|75.0|IR-MAR|1980-01-01T00:00:00|
IR|MARA|10.3236|-67.607|1200.0|IR-MARA|1980-01-01T00:00:00|
IR|MARB|15.4636|45.32|1120.0|IR-MARB|1980-01-01T00:00:00|
IR|MARD|37.3134|40.779|1290.0|IR-MARD|1980-01-01T00:00:00|
IR|MARH|34.0253|36.482|2640.0|IR-MARH|1980-01-01T00:00:00|
IR|MARJ|32.5814|20.876|408.0|IR-MARJ|1980-01-01T00:00:00|
IR|MARL|42.7978|-72.838|580.0|IR-MARL|1980-01-01T00:00:00|
IR|MART|33.5761|10.25|140.0|IR-MART|1980-01-01T00:00:00|
IR|MARY|-0.7339|-78.487|3700.0|IR-MARY|1980-01-01T00:00:00|
IR|MARYW|47.6617|-122.121|11.0|IR-MARYW|1980-01-01T00:00:00|
IR|MARZ|-37.9855|176.674|480.0|IR-MARZ|1980-01-01T00:00:00|
IR|MAS|46.6322|-116.358|1141.0|IR-MAS|1980-01-01T00:00:00|
IR|MASH|30.9956|34.785|365.0|IR-MASH|1980-01-01T00:00:00|
IR|MASJ|31.7279|35.718|822.0|IR-MASJ|1980-01-01T00:00:00|
IR|MAT|36.5419|138.207|406.0|IR-MAT|1980-01-01T00:00:00|
IR|MATF|45.8304|-0.288|30.0|IR-MATF|1980-01-01T00:00:00|
IR|MATI|6.946|126.257|120.0|IR-MATI|1980-01-01T00:00:00|
IR|MATL|33.4879|35.33|5.0|IR-MATL|1980-01-01T00:00:00|
IR|MATP|-20.4256|28.499|1215.0|IR-MATP|1980-01-01T00:00:00|
IR|MAU|48.0594|153.25|20.0|IR-MAU|1980-01-01T00:00:00|
IR|MAVI|19.2455|-69.912|61.0|IR-MAVI|1980-01-01T00:00:00|
IR|MAZ|23.188|-106.406|65.0|IR-MAZ|1980-01-01T00:00:00|
IR|MAZR|27.929|33.995|254.0|IR-MAZR|1980-01-01T00:00:00|
IR|MB-MS|31.3417|-90.286|122.0|IR-MB-MS|1980-01-01T00:00:00|
IR|MBBY|16.6976|-62.203|160.0|IR-MBBY|1980-01-01T00:00:00|
IR|MBET|16.7409|-62.163|350.0|IR-MBET|1980-01-01T00:00:00|
IR|MBGB|16.7318|-62.228|253.0|IR-MBGB|1980-01-01T00:00:00|
IR|MBH|29.7917|34.915|842.0|IR-MBH|1980-01-01T00:00:00|
IR|MBI|43.7852|-111.971|1707.0|IR-MBI|1980-01-01T00:00:00|
IR|MBL|-21.1592|119.833|200.0|IR-MBL|1980-01-01T00:00:00|
IR|MBLG|16.7248|-62.162|287.0|IR-MBLG|1980-01-01T00:00:00|
IR|MBMH|16.7761|-62.193|270.0|IR-MBMH|1980-01-01T00:00:00|
IR|MBPA|47.8975|-121.889|186.0|IR-MBPA|1980-01-01T00:00:00|
IR|MBRI|29.7937|34.914|850.0|IR-MBRI|1980-01-01T00:00:00|
IR|MBSS|16.6866|-62.16|395.0|IR-MBSS|1980-01-01T00:00:00|
IR|MBT|-21.1693|119.742|200.0|IR-MBT|1980-01-01T00:00:00|
IR|MBU|-16.9721|178.722|549.0|IR-MBU|1980-01-01T00:00:00|
IR|MBV|-17.6579|168.31|210.0|IR-MBV|1980-01-01T00:00:00|
IR|MBWH|16.7419|-62.191|407.0|IR-MBWH|1980-01-01T00:00:00|
IR|MBZ|36.6792|10.67|220.0|IR-MBZ|1980-01-01T00:00:00|
IR|MCAD|11.7304|43.212|4.0|IR-MCAD|1980-01-01T00:00:00|
IR|MCAS|-6.3713|143.483|1950.0|IR-MCAS|1980-01-01T00:00:00|
IR|MCB|64.7219|-147.225|200.0|IR-MCB|1980-01-01T00:00:00|
IR|MCC|52.0508|-118.585|578.0|IR-MCC|1980-01-01T00:00:00|
IR|MCD|57.5824|-3.254|280.0|IR-MCD|1980-01-01T00:00:00|
IR|MCE|52.0029|-118.562|625.0|IR-MCE|1980-01-01T00:00:00|
IR|MCEL|40.3238|15.802|1.0|IR-MCEL|1980-01-01T00:00:00|
IR|MCGN|45.9564|7.988|1185.0|IR-MCGN|1980-01-01T00:00:00|
IR|MCH|11.8743|-86.529|147.0|IR-MCH|1980-01-01T00:00:00|
IR|MCHV|10.0459|-72.58|107.0|IR-MCHV|1980-01-01T00:00:00|
IR|MCHZ|-39.4437|176.697|349.0|IR-MCHZ|1980-01-01T00:00:00|
IR|MCL|59.1019|-154.2|273.0|IR-MCL|1980-01-01T00:00:00|
IR|MCN|36.9307|-116.056|1217.0|IR-MCN|1980-01-01T00:00:00|
IR|MCO|22.1209|113.558|174.0|IR-MCO|1980-01-01T00:00:00|
IR|MCP|18.4181|-67.111|250.0|IR-MCP|1980-01-01T00:00:00|
IR|MCS|24.289|153.988|0.0|IR-MCS|1980-01-01T00:00:00|
IR|MCSM|37.654|-118.906|2417.0|IR-MCSM|1980-01-01T00:00:00|
IR|MCSR|38.0637|15.25|1010.0|IR-MCSR|1980-01-01T00:00:00|
IR|MCT|37.6299|13.634|1565.0|IR-MCT|1980-01-01T00:00:00|
IR|MCUM|37.9715|-120.617|336.0|IR-MCUM|1980-01-01T00:00:00|
IR|MCV|36.6331|-116.0|1158.0|IR-MCV|1980-01-01T00:00:00|
IR|MCVV|20.7994|104.65|800.0|IR-MCVV|1980-01-01T00:00:00|
IR|MCY|36.6612|-115.962|1308.0|IR-MCY|1980-01-01T00:00:00|
IR|MD1|41.552|-72.467|113.0|IR-MD1|1980-01-01T00:00:00|
IR|MD2|41.5309|-72.434|61.0|IR-MD2|1980-01-01T00:00:00|
IR|MD3|41.5059|-72.471|152.0|IR-MD3|1980-01-01T00:00:00|
IR|MD4|41.5019|-72.512|106.0|IR-MD4|1980-01-01T00:00:00|
IR|MD5|41.4539|-72.495|101.0|IR-MD5|1980-01-01T00:00:00|
IR|MDA|33.912|-116.999|845.0|IR-MDA|1980-01-01T00:00:00|
IR|MDAL|35.8996|-5.481|30.0|IR-MDAL|1980-01-01T00:00:00|
IR|MDC|37.8814|-121.914|1173.0|IR-MDC|1980-01-01T00:00:00|
IR|MDG|-5.25|145.78|27.0|IR-MDG|1980-01-01T00:00:00|
IR|MDL|-30.7097|28.8|1320.0|IR-MDL|1980-01-01T00:00:00|
IR|MDO|57.4398|-4.363|366.0|IR-MDO|1980-01-01T00:00:00|
IR|MDR|13.0001|80.183|15.0|IR-MDR|1980-01-01T00:00:00|
IR|MDRS|13.0675|80.246|15.0|IR-MDRS|1980-01-01T00:00:00|
IR|MDS|43.3711|-89.76|278.0|IR-MDS|1980-01-01T00:00:00|
IR|MDSJ|31.6316|36.252|970.0|IR-MDSJ|1980-01-01T00:00:00|
IR|MDSM|-19.0846|47.031|1511.0|IR-MDSM|1980-01-01T00:00:00|
IR|MDU|40.4649|31.215|740.0|IR-MDU|1980-01-01T00:00:00|
IR|MDVM|19.536|-99.249|2405.0|IR-MDVM|1980-01-01T00:00:00|
IR|MDY|28.206|-177.333|0.0|IR-MDY|1980-01-01T00:00:00|
IR|MDZ|-32.8822|-68.85|826.0|IR-MDZ|1980-01-01T00:00:00|
IR|MEC|50.5989|6.667|294.0|IR-MEC|1980-01-01T00:00:00|
IR|MECC|33.6343|-116.028|495.0|IR-MECC|1980-01-01T00:00:00|
IR|MECH|-23.1036|-70.448|18.0|IR-MECH|1980-01-01T00:00:00|
IR|MECU|-0.5376|-78.244|4090.0|IR-MECU|1980-01-01T00:00:00|
IR|MED|3.5497|98.683|32.0|IR-MED|1980-01-01T00:00:00|
IR|MEDC|6.2022|-75.581|1518.0|IR-MEDC|1980-01-01T00:00:00|
IR|MEDT|34.1075|9.92|90.0|IR-MEDT|1980-01-01T00:00:00|
IR|MEDY|43.181|-78.39|186.0|IR-MEDY|1980-01-01T00:00:00|
IR|MEG|-35.0999|150.037|712.0|IR-MEG|1980-01-01T00:00:00|
IR|MEGN|28.7089|82.34|2740.0|IR-MEGN|1980-01-01T00:00:00|
IR|MEH|-17.8751|-148.066|300.0|IR-MEH|1980-01-01T00:00:00|
IR|MEI|37.1801|15.13|0.0|IR-MEI|1980-01-01T00:00:00|
IR|MEIG|17.9254|-99.62|808.0|IR-MEIG|1980-01-01T00:00:00|
IR|MEK|-26.6118|118.545|515.0|IR-MEK|1980-01-01T00:00:00|
IR|MEKA|-26.6138|118.536|390.0|IR-MEKA|1980-01-01T00:00:00|
IR|MEL|-37.8303|144.973|28.0|IR-MEL|1980-01-01T00:00:00|
IR|MELF|42.8719|0.759|940.0|IR-MELF|1980-01-01T00:00:00|
IR|MELS|47.048|9.383|1060.0|IR-MELS|1980-01-01T00:00:00|
IR|MELSS|66.8634|13.723|29.0|IR-MELSS|1980-01-01T00:00:00|
IR|MEMM|37.666|-118.939|2454.0|IR-MEMM|1980-01-01T00:00:00|
IR|MEMT|45.6034|-110.97|1951.0|IR-MEMT|1980-01-01T00:00:00|
IR|MEN|-32.9043|-68.864|287.0|IR-MEN|1980-01-01T00:00:00|
IR|MENF|50.557|2.155|100.0|IR-MENF|1980-01-01T00:00:00|
IR|MENI|-2.5098|140.417|300.0|IR-MENI|1980-01-01T00:00:00|
IR|MEO|34.7831|-98.585|465.0|IR-MEO|1980-01-01T00:00:00|
IR|MEP|18.1456|-66.981|880.0|IR-MEP|1980-01-01T00:00:00|
IR|MER|20.9472|-89.616|7.0|IR-MER|1980-01-01T00:00:00|
IR|MERK|-0.1923|37.81|920.0|IR-MERK|1980-01-01T00:00:00|
IR|MES|38.1979|15.555|45.0|IR-MES|1980-01-01T00:00:00|
IR|MESC|37.7922|-25.446|790.0|IR-MESC|1980-01-01T00:00:00|
IR|MESS|10.7402|-85.194|677.0|IR-MESS|1980-01-01T00:00:00|
IR|MEST|36.586|34.145|855.0|IR-MEST|1980-01-01T00:00:00|
IR|MET|35.1209|-89.934|93.0|IR-MET|1980-01-01T00:00:00|
IR|METS|40.1496|44.08|850.0|IR-METS|1980-01-01T00:00:00|
IR|MEU|37.1|14.93|985.0|IR-MEU|1980-01-01T00:00:00|
IR|MEV|39.7841|21.229|1500.0|IR-MEV|1980-01-01T00:00:00|
IR|MEX|19.3279|-99.186|2280.0|IR-MEX|1980-01-01T00:00:00|
IR|MEZ|48.5131|23.514|440.0|IR-MEZ|1980-01-01T00:00:00|
IR|MEZF|48.5011|5.052|245.0|IR-MEZF|1980-01-01T00:00:00|
IR|MFI|57.6113|-2.295|220.0|IR-MFI|1980-01-01T00:00:00|
IR|MFID|43.4141|-115.828|1.0|IR-MFID|1980-01-01T00:00:00|
IR|MFO|34.8202|-98.53|451.0|IR-MFO|1980-01-01T00:00:00|
IR|MFP|3.3413|8.661|1338.0|IR-MFP|1980-01-01T00:00:00|
IR|MFT|40.7863|27.281|924.0|IR-MFT|1980-01-01T00:00:00|
IR|MFTN|36.1602|-89.393|113.0|IR-MFTN|1980-01-01T00:00:00|
IR|MFW|45.9024|-118.406|384.0|IR-MFW|1980-01-01T00:00:00|
IR|MGC|40.7692|47.06|30.0|IR-MGC|1980-01-01T00:00:00|
IR|MGD|60.0458|150.73|221.0|IR-MGD|1980-01-01T00:00:00|
IR|MGER|37.9855|23.26|600.0|IR-MGER|1980-01-01T00:00:00|
IR|MGG|15.9172|-61.317|51.0|IR-MGG|1980-01-01T00:00:00|
IR|MGH|16.7198|-62.216|351.0|IR-MGH|1980-01-01T00:00:00|
IR|MGI|32.438|35.412|300.0|IR-MGI|1980-01-01T00:00:00|
IR|MGL|39.8112|-121.558|1010.0|IR-MGL|1980-01-01T00:00:00|
IR|MGM|37.4406|-117.496|2148.0|IR-MGM|1980-01-01T00:00:00|
IR|MGN|40.9244|32.181|720.0|IR-MGN|1980-01-01T00:00:00|
IR|MGO|-17.7917|177.74|726.0|IR-MGO|1980-01-01T00:00:00|
IR|MGS|32.8973|-80.141|9.0|IR-MGS|1980-01-01T00:00:00|
IR|MGU|40.6812|-111.918|1291.0|IR-MGU|1980-01-01T00:00:00|
IR|MGUL|-0.2587|-78.584|3498.0|IR-MGUL|1980-01-01T00:00:00|
IR|MGVT|44.9124|-72.628|262.0|IR-MGVT|1980-01-01T00:00:00|
IR|MGZ|-39.0011|175.539|806.0|IR-MGZ|1980-01-01T00:00:00|
IR|MHAI|50.0216|12.176|550.0|IR-MHAI|1980-01-01T00:00:00|
IR|MHEZ|-39.0772|174.323|194.0|IR-MHEZ|1980-01-01T00:00:00|
IR|MHGZ|-39.1533|177.907|302.0|IR-MHGZ|1980-01-01T00:00:00|
IR|MHI|36.3085|59.47|1150.0|IR-MHI|1980-01-01T00:00:00|
IR|MHIT|-8.4498|119.89|123.0|IR-MHIT|1980-01-01T00:00:00|
IR|MHK|39.1864|-96.579|318.0|IR-MHK|1980-01-01T00:00:00|
IR|MHL|36.6822|24.396|400.0|IR-MHL|1980-01-01T00:00:00|
IR|MHT|39.1994|-96.581|339.0|IR-MHT|1980-01-01T00:00:00|
IR|MIAR|34.5446|-93.573|207.0|IR-MIAR|1980-01-01T00:00:00|
IR|MIC|-22.7057|-70.267|100.0|IR-MIC|1980-01-01T00:00:00|
IR|MICGM|54.5012|27.883|196.0|IR-MICGM|1980-01-01T00:00:00|
IR|MIF|33.4087|-5.229|2070.0|IR-MIF|1980-01-01T00:00:00|
IR|MIGL|40.6041|16.441|0.0|IR-MIGL|1980-01-01T00:00:00|
IR|MII|47.4548|26.075|400.0|IR-MII|1980-01-01T00:00:00|
IR|MIK|64.8713|-147.828|160.0|IR-MIK|1980-01-01T00:00:00|
IR|MIL|45.4654|9.183|124.0|IR-MIL|1980-01-01T00:00:00|
IR|MILK|-0.1138|34.751|1142.0|IR-MILK|1980-01-01T00:00:00|
IR|MILT|35.8485|-88.733|146.0|IR-MILT|1980-01-01T00:00:00|
IR|MIM|45.2424|-69.04|140.0|IR-MIM|1980-01-01T00:00:00|
IR|MINR|54.8993|94.2|510.0|IR-MINR|1980-01-01T00:00:00|
IR|MIPR|52.2754|156.758|370.0|IR-MIPR|1980-01-01T00:00:00|
IR|MIQ|46.3663|-75.967|199.0|IR-MIQ|1980-01-01T00:00:00|
IR|MIR|-66.5508|93.017|34.0|IR-MIR|1980-01-01T00:00:00|
IR|MIRA|37.7852|-25.279|702.0|IR-MIRA|1980-01-01T00:00:00|
IR|MIRC|33.4157|-116.081|91.0|IR-MIRC|1980-01-01T00:00:00|
IR|MIRN|12.4397|-86.712|280.0|IR-MIRN|1980-01-01T00:00:00|
IR|MIS|35.1109|138.93|22.0|IR-MIS|1980-01-01T00:00:00|
IR|MISV|9.9724|-70.926|769.0|IR-MISV|1980-01-01T00:00:00|
IR|MIT|36.3776|140.472|29.0|IR-MIT|1980-01-01T00:00:00|
IR|MIY|39.644|141.968|46.0|IR-MIY|1980-01-01T00:00:00|
IR|MIYJ|39.5759|141.82|200.0|IR-MIYJ|1980-01-01T00:00:00|
IR|MIZ|39.1333|141.136|63.0|IR-MIZ|1980-01-01T00:00:00|
IR|MJA0|36.5419|138.247|630.0|IR-MJA0|1980-01-01T00:00:00|
IR|MJA1|36.5329|138.252|630.0|IR-MJA1|1980-01-01T00:00:00|
IR|MJA3|36.4948|138.247|886.0|IR-MJA3|1980-01-01T00:00:00|
IR|MJA4|36.5109|138.242|998.0|IR-MJA4|1980-01-01T00:00:00|
IR|MJAS|-0.2517|-78.498|2800.0|IR-MJAS|1980-01-01T00:00:00|
IR|MJB1|36.562|138.239|612.0|IR-MJB1|1980-01-01T00:00:00|
IR|MJB2|36.5419|138.316|1256.0|IR-MJB2|1980-01-01T00:00:00|
IR|MJB3|36.4838|138.294|848.0|IR-MJB3|1980-01-01T00:00:00|
IR|MJB4|36.4668|138.282|736.0|IR-MJB4|1980-01-01T00:00:00|
IR|MJB5|36.4818|138.258|804.0|IR-MJB5|1980-01-01T00:00:00|
IR|MJB6|36.4708|138.251|762.0|IR-MJB6|1980-01-01T00:00:00|
IR|MJB7|36.4888|138.211|997.0|IR-MJB7|1980-01-01T00:00:00|
IR|MJB8|36.5209|138.21|729.0|IR-MJB8|1980-01-01T00:00:00|
IR|MJB9|36.5449|138.204|455.0|IR-MJB9|1980-01-01T00:00:00|
IR|MJMA|25.8547|45.289|650.0|IR-MJMA|1980-01-01T00:00:00|
IR|MJP|-43.9903|170.459|960.0|IR-MJP|1980-01-01T00:00:00|
IR|MJSI|-3.5497|118.98|97.0|IR-MJSI|1980-01-01T00:00:00|
IR|MJW|44.6474|-110.859|2111.0|IR-MJW|1980-01-01T00:00:00|
IR|MKAZ|-37.111|175.167|120.0|IR-MKAZ|1980-01-01T00:00:00|
IR|MKC|33.1891|-80.04|25.0|IR-MKC|1980-01-01T00:00:00|
IR|MKH|19.8265|-155.472|1798.0|IR-MKH|1980-01-01T00:00:00|
IR|MKIT|38.1839|23.26|1406.0|IR-MKIT|1980-01-01T00:00:00|
IR|MKL|11.7123|43.15|5.0|IR-MKL|1980-01-01T00:00:00|
IR|MKNA|28.4369|34.875|650.0|IR-MKNA|1980-01-01T00:00:00|
IR|MKRJ|31.5514|35.641|815.0|IR-MKRJ|1980-01-01T00:00:00|
IR|MKRZ|-38.1398|176.467|300.0|IR-MKRZ|1980-01-01T00:00:00|
IR|MKT|30.9475|35.152|520.0|IR-MKT|1980-01-01T00:00:00|
IR|MKZ|54.555|161.73|81.0|IR-MKZ|1980-01-01T00:00:00|
IR|MLA1|58.3043|-3.363|188.0|IR-MLA1|1980-01-01T00:00:00|
IR|MLF|39.1363|-84.277|238.0|IR-MLF|1980-01-01T00:00:00|
IR|MLGT|16.7248|-62.162|287.0|IR-MLGT|1980-01-01T00:00:00|
IR|MLK|39.1063|-96.893|386.0|IR-MLK|1980-01-01T00:00:00|
IR|MLT|35.8996|14.48|18.0|IR-MLT|1980-01-01T00:00:00|
IR|MLTT|38.3531|38.362|1170.0|IR-MLTT|1980-01-01T00:00:00|
IR|MLV|47.2649|3.039|181.0|IR-MLV|1980-01-01T00:00:00|
IR|MLX|19.4596|-155.345|1475.0|IR-MLX|1980-01-01T00:00:00|
IR|MLYT|16.7207|-62.191|355.0|IR-MLYT|1980-01-01T00:00:00|
IR|MLZ|-45.3474|168.173|640.0|IR-MLZ|1980-01-01T00:00:00|
IR|MMA|33.554|-111.958|426.0|IR-MMA|1980-01-01T00:00:00|
IR|MMAI|33.0146|35.403|809.0|IR-MMAI|1980-01-01T00:00:00|
IR|MMB|41.588|23.728|606.0|IR-MMB|1980-01-01T00:00:00|
IR|MMC|57.3321|-154.635|340.0|IR-MMC|1980-01-01T00:00:00|
IR|MME|44.1923|10.7|2160.0|IR-MME|1980-01-01T00:00:00|
IR|MME1|57.3142|-2.965|475.0|IR-MME1|1980-01-01T00:00:00|
IR|MMG|14.5372|-90.682|2190.0|IR-MMG|1980-01-01T00:00:00|
IR|MMIG|18.2884|-103.346|0.0|IR-MMIG|1980-01-01T00:00:00|
IR|MML|32.434|35.413|510.0|IR-MML|1980-01-01T00:00:00|
IR|MMN|39.8893|15.991|813.0|IR-MMN|1980-01-01T00:00:00|
IR|MMO|11.8934|-86.015|480.0|IR-MMO|1980-01-01T00:00:00|
IR|MMPH|12.3572|123.624|11.0|IR-MMPH|1980-01-01T00:00:00|
IR|MMR|32.9895|35.42|1108.0|IR-MMR|1980-01-01T00:00:00|
IR|MMY|54.1748|-1.869|427.0|IR-MMY|1980-01-01T00:00:00|
IR|MN-NV|38.4353|-118.148|1524.0|IR-MN-NV|1980-01-01T00:00:00|
IR|MNA|38.4323|-118.157|1525.0|IR-MNA|1980-01-01T00:00:00|
IR|MNC|44.9994|7.7|238.0|IR-MNC|1980-01-01T00:00:00|
IR|MNCY|8.2666|73.033|0.0|IR-MNCY|1980-01-01T00:00:00|
IR|MNDI|-6.1549|143.658|1800.0|IR-MNDI|1980-01-01T00:00:00|
IR|MNE|37.2493|14.733|510.0|IR-MNE|1980-01-01T00:00:00|
IR|MNFI|32.8501|35.236|350.0|IR-MNFI|1980-01-01T00:00:00|
IR|MNG|-40.6181|175.482|396.0|IR-MNG|1980-01-01T00:00:00|
IR|MNGI|12.9418|74.823|35.0|IR-MNGI|1980-01-01T00:00:00|
IR|MNGR|40.7722|47.085|100.0|IR-MNGR|1980-01-01T00:00:00|
IR|MNK|54.5012|27.883|196.0|IR-MNK|1980-01-01T00:00:00|
IR|MNKR|35.9417|39.271|376.0|IR-MNKR|1980-01-01T00:00:00|
IR|MNL|33.147|73.75|436.0|IR-MNL|1980-01-01T00:00:00|
IR|MNSR|42.7018|47.719|0.0|IR-MNSR|1980-01-01T00:00:00|
IR|MNW|-45.7794|167.619|155.0|IR-MNW|1980-01-01T00:00:00|
IR|MNY|44.9594|5.691|422.0|IR-MNY|1980-01-01T00:00:00|
IR|MNYS|37.7712|58.608|680.0|IR-MNYS|1980-01-01T00:00:00|
IR|MNZ|19.0534|-104.331|60.0|IR-MNZ|1980-01-01T00:00:00|
IR|MO-ID|43.071|-116.266|792.0|IR-MO-ID|1980-01-01T00:00:00|
IR|MOAB|-26.9863|26.799|1370.0|IR-MOAB|1980-01-01T00:00:00|
IR|MOBN|11.831|-85.978|1000.0|IR-MOBN|1980-01-01T00:00:00|
IR|MOC|4.2866|9.217|2475.0|IR-MOC|1980-01-01T00:00:00|
IR|MOCA|18.414|-67.078|102.0|IR-MOCA|1980-01-01T00:00:00|
IR|MOCB|-21.2497|-65.638|3580.0|IR-MOCB|1980-01-01T00:00:00|
IR|MOCN|12.7818|-87.04|181.0|IR-MOCN|1980-01-01T00:00:00|
IR|MOGR|44.5644|25.942|144.0|IR-MOGR|1980-01-01T00:00:00|
IR|MOH|-39.1313|177.148|245.0|IR-MOH|1980-01-01T00:00:00|
IR|MOI|31.7339|35.349|140.0|IR-MOI|1980-01-01T00:00:00|
IR|MOIG|19.6777|-101.189|1275.0|IR-MOIG|1980-01-01T00:00:00|
IR|MOK|21.4557|-157.737|90.0|IR-MOK|1980-01-01T00:00:00|
IR|MOLL|7.7352|-71.629|900.0|IR-MOLL|1980-01-01T00:00:00|
IR|MOM|-2.0417|147.402|10.0|IR-MOM|1980-01-01T00:00:00|
IR|MOMI|36.3295|-5.72|370.0|IR-MOMI|1980-01-01T00:00:00|
IR|MOMJ|12.4075|-86.54|500.0|IR-MOMJ|1980-01-01T00:00:00|
IR|MOMN|12.4075|-86.54|500.0|IR-MOMN|1980-01-01T00:00:00|
IR|MOMR|66.4662|143.217|192.0|IR-MOMR|1980-01-01T00:00:00|
IR|MONC|45.0734|7.927|0.0|IR-MONC|1980-01-01T00:00:00|
IR|MONE|44.0783|7.755|1320.0|IR-MONE|1980-01-01T00:00:00|
IR|MONM|51.8391|-2.805|145.0|IR-MONM|1980-01-01T00:00:00|
IR|MONO|44.8524|-123.241|60.0|IR-MONO|1980-01-01T00:00:00|
IR|MOP|36.2143|-120.795|784.0|IR-MOP|1980-01-01T00:00:00|
IR|MOPM|18.7327|-97.917|1840.0|IR-MOPM|1980-01-01T00:00:00|
IR|MOR|42.1024|140.572|19.0|IR-MOR|1980-01-01T00:00:00|
IR|MOR1|66.2373|14.772|650.0|IR-MOR1|1980-01-01T00:00:00|
IR|MOR6|66.2363|14.767|650.0|IR-MOR6|1980-01-01T00:00:00|
IR|MOR8|66.1706|14.441|445.0|IR-MOR8|1980-01-01T00:00:00|
IR|MORO|10.8721|-68.316|920.0|IR-MORO|1980-01-01T00:00:00|
IR|MORS|49.1325|23.894|262.0|IR-MORS|1980-01-01T00:00:00|
IR|MOS|55.7373|37.625|121.0|IR-MOS|1980-01-01T00:00:00|
IR|MOT|30.6786|-104.008|2020.0|IR-MOT|1980-01-01T00:00:00|
IR|MOTN|36.6171|-87.987|177.0|IR-MOTN|1980-01-01T00:00:00|
IR|MOV|18.2984|-66.367|485.0|IR-MOV|1980-01-01T00:00:00|
IR|MOV1|-0.7128|-78.44|4782.0|IR-MOV1|1980-01-01T00:00:00|
IR|MOVZ|-39.4077|175.753|850.0|IR-MOVZ|1980-01-01T00:00:00|
IR|MOW|-41.4209|175.252|430.0|IR-MOW|1980-01-01T00:00:00|
IR|MOY|51.6654|100.993|1303.0|IR-MOY|1980-01-01T00:00:00|
IR|MOYM|37.8994|-120.567|176.0|IR-MOYM|1980-01-01T00:00:00|
IR|MOZ|-38.5054|174.803|160.0|IR-MOZ|1980-01-01T00:00:00|
IR|MPAL|35.2241|-3.942|412.0|IR-MPAL|1980-01-01T00:00:00|
IR|MPAR|38.1508|23.736|1160.0|IR-MPAR|1980-01-01T00:00:00|
IR|MPAZ|37.9525|16.007|0.0|IR-MPAZ|1980-01-01T00:00:00|
IR|MPEP|43.3551|23.74|339.0|IR-MPEP|1980-01-01T00:00:00|
IR|MPP|7.8972|126.018|1130.0|IR-MPP|1980-01-01T00:00:00|
IR|MQI|-54.5191|158.93|250.0|IR-MQI|1980-01-01T00:00:00|
IR|MQZ|-43.7072|172.652|60.0|IR-MQZ|1980-01-01T00:00:00|
IR|MRB|41.594|1.837|860.0|IR-MRB|1980-01-01T00:00:00|
IR|MRC|38.4703|-107.86|1790.0|IR-MRC|1980-01-01T00:00:00|
IR|MRCM|37.673|-118.507|2023.0|IR-MRCM|1980-01-01T00:00:00|
IR|MRFM|38.245|-120.521|799.0|IR-MRFM|1980-01-01T00:00:00|
IR|MRFT|40.503|33.455|1500.0|IR-MRFT|1980-01-01T00:00:00|
IR|MRG|39.632|-79.954|281.0|IR-MRG|1980-01-01T00:00:00|
IR|MRH|-39.4988|176.888|4.0|IR-MRH|1980-01-01T00:00:00|
IR|MRK|39.696|141.167|154.0|IR-MRK|1980-01-01T00:00:00|
IR|MRKA|38.7047|23.587|424.0|IR-MRKA|1980-01-01T00:00:00|
IR|MRKH|15.701|32.367|448.0|IR-MRKH|1980-01-01T00:00:00|
IR|MRKJ|39.5979|141.324|380.0|IR-MRKJ|1980-01-01T00:00:00|
IR|MRL|15.0804|-89.684|1850.0|IR-MRL|1980-01-01T00:00:00|
IR|MRN|18.0119|-63.06|20.0|IR-MRN|1980-01-01T00:00:00|
IR|MRO|35.8345|-97.227|294.0|IR-MRO|1980-01-01T00:00:00|
IR|MRPI|1.6128|99.317|1100.0|IR-MRPI|1980-01-01T00:00:00|
IR|MRR|42.3095|140.982|43.0|IR-MRR|1980-01-01T00:00:00|
IR|MRRJ|42.4246|141.072|-15.0|IR-MRRJ|1980-01-01T00:00:00|
